FAC_TRI,EST_D_TRI,UPM,ING_X_HRS,INGOCUP,HRSOCUP,ANIOS_ESC,NIV_INS,EDA,SEX,ENT
617,0279,1911436,31.11111,6020,45,11,3,17,2,19
617,0279,1911436,64.28571,7740,28,8,2,50,1,19
617,0279,1911436,104.16667,21500,48,18,4,33,1,19
617,0279,1911436,104.16667,21500,48,18,4,30,2,19
617,0279,1911436,62.5,12900,48,9,3,30,1,19
617,0279,1911436,9.68992,2000,48,6,2,74,1,19
617,0279,1911436,75,19350,60,6,2,24,1,19
617,0279,1911436,69.76744,18000,60,11,3,29,1,19
617,0279,1911436,69.76744,18000,60,9,3,29,1,19
617,0279,1911436,35.72093,3840,25,9,3,55,2,19
617,0279,1911436,125,10750,20,12,3,35,1,19
617,0279,1911436,45.83333,9460,48,11,3,36,1,19
617,0279,1911436,125,10750,20,12,4,32,2,19
617,0279,1911436,24.91694,6000,56,14,4,23,2,19
617,0279,1911436,21.875,3010,32,12,4,19,2,19
617,0279,1911436,25.83979,5000,45,11,3,36,2,19
617,0279,1911436,24,5160,50,6,2,63,2,19
637,0278,1911445,37.5,6450,40,9,3,45,1,19
637,0278,1911445,41.66667,12900,72,6,2,51,1,19
637,0278,1911445,40,6880,40,9,3,32,2,19
637,0278,1911445,40,6880,40,9,3,32,2,19
637,0278,1911445,39.58333,8170,48,9,3,30,1,19
637,0278,1911445,20.83333,4300,48,3,1,50,2,19
637,0278,1911445,58.91473,7600,30,6,2,54,1,19
637,0278,1911445,41.66667,12900,72,11,3,40,1,19
637,0278,1911445,33.33333,6880,48,6,2,54,1,19
637,0278,1911445,33.22259,6000,42,2,1,86,1,19
637,0278,1911445,52.08333,10750,48,6,2,54,1,19
637,0278,1911445,37.5,7740,48,9,3,51,2,19
637,0278,1911445,41.66667,8600,48,9,3,30,1,19
637,0278,1911445,34.72222,10750,72,9,3,33,1,19
637,0278,1911445,18.51852,4300,54,0,1,52,1,19
637,0278,1911445,31.25,6450,48,12,3,32,1,19
637,0278,1911445,48.61111,15050,72,9,3,40,1,19
637,0278,1911445,33.33333,8600,60,6,2,75,1,19
3197,0278,1911106,21.14165,4000,44,9,3,48,1,19
637,0278,1911445,65.11628,11200,40,12,3,47,1,19
3197,0278,1911106,18.60465,4000,50,9,3,48,1,19
3197,0278,1911106,22.72727,4300,44,9,3,49,1,19
637,0278,1911445,67.44186,11600,40,12,3,44,2,19
637,0278,1911445,40.625,8385,48,13,4,56,1,19
637,0278,1911445,47.48062,9800,48,11,3,38,1,19
637,0278,1911445,66.27907,11400,40,12,3,44,2,19
637,0278,1911445,27.90698,3600,30,9,3,63,1,19
637,0278,1911445,7.75194,600,18,11,3,30,2,19
713,0278,1911362,41.66667,12900,72,9,3,36,1,19
713,0278,1911362,23.25581,6000,60,9,3,40,1,19
713,0278,1911362,34.72222,10750,72,9,3,39,1,19
713,0278,1911362,35.41667,7310,48,12,4,37,2,19
713,0278,1911362,37.77778,7310,45,16,4,24,1,19
713,0278,1911362,41.66667,8600,48,9,3,36,1,19
713,0278,1911362,31.66667,6536,48,11,3,32,1,19
713,0278,1911362,4.98339,300,14,12,4,33,2,19
713,0278,1911362,50,10320,48,12,4,34,1,19
713,0278,1911362,40.87855,7910,45,12,4,22,1,19
713,0278,1911362,25,6450,60,9,3,37,2,19
713,0278,1911362,29.16667,6020,48,9,3,18,2,19
713,0278,1911362,31.25,6450,48,9,3,51,1,19
713,0278,1911362,33.33333,3440,24,10,3,18,2,19
713,0278,1911362,33.22259,10000,70,12,3,51,1,19
713,0278,1911362,29.06977,5000,40,16,4,24,2,19
713,0278,1911362,60,7740,30,10,3,41,2,19
713,0278,1911362,35.71429,8600,56,12,3,48,1,19
713,0278,1911362,39.58333,8170,48,9,3,25,1,19
713,0278,1911362,27.68549,10000,84,9,3,49,1,19
713,0278,1911362,52.08333,10750,48,6,2,48,1,19
713,0278,1911362,32.5,5590,40,11,3,20,2,19
713,0278,1911362,33.33333,860,6,9,3,23,2,19
713,0278,1911362,41.66667,12900,72,9,3,26,1,19
368,0379,2606300,28.57143,8600,70,14,4,56,1,26
368,0379,2606300,16.66667,2580,36,16,4,31,1,26
368,0379,2606300,62.0155,8000,30,16,4,26,1,26
368,0379,2606300,58.69324,10600,42,16,4,44,2,26
368,0379,2606300,48.95961,4000,19,16,4,42,1,26
368,0379,2606300,9.30233,400,10,16,4,56,2,26
368,0379,2606300,60.46512,5200,20,16,4,34,2,26
368,0379,2606300,30,3870,30,9,3,31,2,26
368,0379,2606300,37.5,3870,24,8,2,30,1,26
368,0379,2606300,30,387,3,6,2,62,2,26
368,0379,2606300,69.76744,1200,4,12,4,50,2,26
368,0379,2606300,37.03704,8600,54,12,4,28,1,26
368,0379,2606300,217.05426,14000,15,16,4,47,1,26
368,0379,2606300,35.71429,4300,28,12,4,39,2,26
2084,0379,2606300,38.75969,8000,48,17,4,31,1,26
368,0379,2606300,11.90476,4300,84,6,2,45,1,26
368,0379,2606300,23.33333,4816,48,9,3,25,1,26
368,0379,2606300,54.16667,5590,24,9,3,20,1,26
368,0379,2606300,23.25581,4800,48,12,4,22,2,26
368,0379,2606300,15.20833,3139,48,10,3,17,2,26
368,0379,2606300,28.57143,8600,70,9,3,45,2,26
368,0379,2606300,62.0155,16000,60,11,3,48,1,26
368,0379,2606300,70.77856,14000,46,16,4,46,1,26
368,0379,2606300,31.91489,6450,47,15,4,41,2,26
453,0379,2606581,27.5,5676,48,5,1,44,2,26
453,0379,2606581,42.5,4386,24,11,3,34,2,26
453,0379,2606581,41.66667,3225,18,4,1,33,1,26
453,0379,2606581,37.5,7740,48,10,3,18,1,26
453,0379,2606581,140,15050,25,12,4,49,1,26
453,0379,2606581,18.75,3870,48,11,3,18,1,26
453,0379,2606581,21.23357,4200,46,9,3,58,2,26
453,0379,2606581,25.71429,7740,70,10,3,19,1,26
453,0379,2606581,209.30233,900,1,9,3,17,2,26
453,0379,2606581,8.33333,1505,42,6,2,72,2,26
453,0379,2606581,25,2580,24,10,3,28,2,26
453,0379,2606581,24.91694,9000,84,9,3,32,1,26
453,0379,2606581,18.27243,3300,42,6,2,46,1,26
2125,0379,2606450,44.44444,3440,18,16,4,43,2,26
453,0379,2606581,33.22259,12000,84,12,4,29,1,26
453,0379,2606581,23.21429,5590,56,16,4,26,2,26
453,0379,2606581,27.5,2838,24,1,1,44,2,26
2125,0379,2606450,62.0155,12000,45,12,4,28,2,26
453,0379,2606581,38.75969,8000,48,11,3,29,1,26
453,0379,2606581,20.93023,4320,48,9,3,37,2,26
334,0379,2606451,90.90909,8600,22,7,2,59,1,26
334,0379,2606451,48.75,8385,40,12,4,43,1,26
334,0379,2606451,38.75969,5000,30,12,4,41,2,26
334,0379,2606451,14.28571,2580,42,9,3,74,2,26
334,0379,2606451,93.75,6450,16,1,1,51,1,26
334,0379,2606451,93.02326,16000,40,12,4,41,1,26
334,0379,2606451,174.4186,3000,4,16,4,36,2,26
334,0379,2606451,81.39535,14000,40,16,4,45,1,26
334,0379,2606451,130.23256,14000,25,16,4,42,2,26
334,0379,2606451,41.66667,2150,12,6,2,46,1,26
334,0379,2606451,187.5,6450,8,9,3,49,1,26
334,0379,2606451,40.69767,7000,40,12,3,47,2,26
334,0379,2606451,250,12900,12,19,4,50,1,26
334,0379,2606451,166.66667,4300,6,16,4,43,2,26
334,0379,2606451,116.27907,20000,40,17,4,31,2,26
334,0379,2606451,2.93517,833,66,6,2,71,1,26
334,0379,2606451,96.74419,10400,25,16,4,65,1,26
334,0379,2606451,5.53488,833,35,9,3,75,1,26
374,0409,2808231,18.75,1935,24,9,3,27,2,28
374,0409,2808231,116.27907,6000,12,12,4,38,1,28
374,0409,2808231,33.33333,2150,15,5,1,62,1,28
374,0409,2808231,3.57143,1290,84,5,1,60,2,28
374,0409,2808231,16.48352,6450,91,12,4,31,1,28
374,0409,2808231,31.37255,6880,51,6,2,36,1,28
374,0409,2808231,50,215,1,9,3,35,2,28
374,0409,2808231,36.84211,6020,38,6,2,63,1,28
374,0409,2808231,31.57895,5160,38,9,3,30,1,28
374,0409,2808231,27.71318,2860,24,9,3,46,1,28
374,0409,2808231,29.26829,5160,41,9,3,32,1,28
374,0409,2808231,66.66667,8600,30,9,3,30,2,28
374,0409,2808231,55.55556,4300,18,6,2,53,1,28
374,0409,2808231,9.06071,3000,77,6,2,50,2,28
374,0409,2808231,24.44444,4730,45,6,2,41,1,28
374,0409,2808231,34.5515,5200,35,12,4,20,1,28
374,0409,2808231,30.61224,6450,49,12,4,22,1,28
374,0409,2808231,100,3440,8,0,1,40,2,28
374,0409,2808231,75,3225,10,0,1,61,1,28
374,0409,2808231,37.5,3225,20,6,2,53,2,28
374,0409,2808231,13.33333,860,15,5,1,20,1,28
374,0409,2808231,20.83333,4300,48,9,3,57,1,28
387,0409,2808409,14.09443,4000,66,12,4,28,1,28
387,0409,2808409,41.09589,12900,73,12,3,41,1,28
387,0409,2808409,29.41176,6450,51,17,4,39,1,28
387,0409,2808409,45,7740,40,12,4,23,2,28
387,0409,2808409,50.73996,12000,55,13,3,60,1,28
387,0409,2808409,67.18346,10400,36,15,4,42,1,28
387,0409,2808409,50,7095,33,12,4,25,1,28
387,0409,2808409,86.51578,20833,56,6,2,66,1,28
387,0409,2808409,23.07692,5160,52,12,4,67,2,28
387,0409,2808409,61.40351,15050,57,9,3,64,1,28
387,0409,2808409,119.04762,10750,21,9,3,41,2,28
387,0409,2808409,27.27273,1290,11,9,3,16,2,28
387,0409,2808409,62.5,4300,16,9,3,43,1,28
387,0409,2808409,80,3440,10,9,3,31,2,28
387,0409,2808409,40,10320,60,17,4,27,1,28
387,0409,2808409,58.82353,12900,51,12,4,49,1,28
387,0409,2808409,37.5,6450,40,12,4,31,2,28
387,0409,2808409,39.21569,8600,51,9,3,49,1,28
387,0409,2808409,32.07547,7310,53,9,3,52,1,28
387,0409,2808409,27.77778,6450,54,17,4,33,2,28
387,0409,2808409,41.66667,12900,72,4,1,68,1,28
387,0409,2808409,27.77778,4300,36,6,2,67,2,28
387,0409,2808409,88.88889,17200,45,9,3,54,1,28
387,0409,2808409,83.05648,10000,28,12,4,27,2,28
387,0409,2808409,22.22222,4300,45,9,3,24,1,28
333,0281,1960477,19.04762,1720,21,9,3,15,1,19
333,0281,1960477,22.22222,3440,36,6,2,45,1,19
333,0281,1960477,27.47253,10750,91,6,2,57,1,19
333,0281,1960477,51.02041,10750,49,9,3,52,2,19
333,0281,1960477,29.5082,7740,61,8,2,15,1,19
333,0281,1960477,22.91667,4730,48,9,3,35,1,19
333,0281,1960477,72.72727,17200,55,12,4,23,1,19
333,0281,1960477,42.63566,4400,24,9,3,65,1,19
333,0281,1960477,24.91694,9000,84,4,1,56,1,19
333,0281,1960477,74.07407,17200,54,6,2,56,1,19
333,0281,1960477,25.83979,1000,9,6,2,78,1,19
333,0281,1960477,19.93355,6000,70,6,2,55,1,19
333,0281,1960477,50,6450,30,9,3,26,1,19
333,0281,1960477,17.14286,5160,70,6,2,51,1,19
325,0280,1960451,28.57143,5160,42,6,2,88,1,19
325,0280,1960451,28.22997,8740,72,9,3,34,1,19
325,0280,1960451,37.5,7740,48,6,2,22,1,19
325,0280,1960451,150,3870,6,4,1,73,1,19
325,0280,1960451,20,5160,60,9,3,43,2,19
325,0280,1960451,49.83389,6000,28,6,2,72,1,19
325,0280,1960451,24.22481,5000,48,3,1,77,1,19
325,0280,1960451,26.04167,5375,48,6,2,43,2,19
325,0280,1960451,37.5,3225,20,3,1,78,1,19
325,0280,1960451,35.41667,7310,48,4,1,41,1,19
325,0280,1960451,37.5,7740,48,4,1,98,1,19
325,0280,1960451,37.5,2580,16,6,2,77,1,19
325,0280,1960451,19.93355,3600,42,0,1,52,2,19
325,0280,1960451,33.33333,6880,48,6,2,30,1,19
325,0280,1960451,4.98339,900,42,6,2,56,1,19
325,0280,1960451,325,83850,60,6,2,69,1,19
318,0281,1960012,100,25800,60,9,3,56,1,19
318,0281,1960012,50,12900,60,12,4,24,1,19
318,0281,1960012,50,7310,34,16,4,22,2,19
318,0281,1960012,93.02326,12000,30,11,3,57,2,19
318,0281,1960012,41.66667,4300,24,6,2,61,1,19
318,0281,1960012,17.85714,6450,84,17,4,54,1,19
318,0281,1960012,20,1290,15,6,2,27,2,19
318,0281,1960012,47.91667,9890,48,6,2,32,1,19
318,0281,1960012,30,7740,60,14,4,51,1,19
318,0281,1960012,2.07641,500,56,5,1,69,1,19
318,0281,1960012,29.16667,6020,48,12,4,18,1,19
318,0281,1960012,125,25800,48,11,3,56,1,19
318,0281,1960012,162.7907,28000,40,16,4,22,1,19
318,0281,1960012,21.42857,6450,70,11,3,31,2,19
318,0281,1960012,93.75,19350,48,3,1,41,1,19
318,0281,1960012,250,17200,16,9,3,50,1,19
318,0281,1960012,250,17200,16,6,2,50,2,19
318,0281,1960012,53.48837,9200,40,17,4,23,2,19
318,0281,1960012,49.4186,10200,48,9,3,45,2,19
318,0281,1960012,41.66667,12900,72,9,3,46,2,19
318,0281,1960012,35.71429,12900,84,11,3,60,1,19
386,0280,1960247,33.33333,8600,60,6,2,47,1,19
386,0280,1960247,20,5160,60,10,3,17,1,19
386,0280,1960247,41.66667,2150,12,14,4,60,1,19
386,0280,1960247,15.15152,4300,66,6,2,47,1,19
386,0280,1960247,40,5160,30,11,3,17,1,19
386,0280,1960247,50,2580,12,3,1,56,2,19
386,0280,1960247,45.45455,6450,33,10,3,35,2,19
386,0280,1960247,50,12900,60,7,2,20,1,19
386,0280,1960247,25,6450,60,11,3,52,1,19
386,0280,1960247,13.88889,4300,72,11,3,30,1,19
386,0280,1960247,58.13953,12000,48,17,4,28,1,19
386,0280,1960247,19.69697,5590,66,4,1,37,1,19
386,0280,1960247,19.69697,5590,66,4,1,18,1,19
386,0280,1960247,29.16667,4515,36,6,2,37,1,19
386,0280,1960247,3.98671,600,35,4,1,62,1,19
386,0280,1960247,24.4898,5160,49,0,1,42,1,19
386,0280,1960247,30.85714,4644,35,4,1,46,1,19
386,0280,1960247,3.73754,900,56,6,2,47,1,19
386,0280,1960247,20.83333,4300,48,6,2,43,1,19
386,0280,1960247,99.66777,9000,21,3,1,66,1,19
386,0280,1960247,28.57143,4300,35,3,1,50,2,19
386,0280,1960247,27.27273,5160,44,12,4,30,1,19
531,0281,1960046,23.33333,6020,60,9,3,21,1,19
531,0281,1960046,44.78898,10400,54,11,3,46,1,19
531,0281,1960046,34.88372,9000,60,9,3,49,1,19
531,0281,1960046,39.58333,8170,48,9,3,30,2,19
531,0281,1960046,41.86047,10800,60,9,3,43,1,19
531,0281,1960046,34,7310,50,9,3,19,1,19
531,0281,1960046,33.33333,6450,45,10,3,37,1,19
531,0281,1960046,29.90033,9000,70,11,3,21,1,19
531,0281,1960046,65.15152,18490,66,9,3,39,2,19
531,0281,1960046,56.4438,11650,48,11,3,23,1,19
531,0281,1960046,28.42377,8800,72,9,3,44,1,19
531,0281,1960046,33.91473,7000,48,9,3,42,2,19
531,0281,1960046,40,6880,40,9,3,55,1,19
531,0281,1960046,15.27778,4730,72,12,4,29,1,19
531,0281,1960046,46.51163,9600,48,9,3,31,1,19
531,0281,1960046,19.93355,6000,70,9,3,32,2,19
531,0281,1960046,31.25,6450,48,9,3,29,1,19
531,0281,1960046,37.25775,7690,48,9,3,36,1,19
531,0281,1960046,41.66667,8600,48,12,4,39,1,19
531,0281,1960046,35.83256,7704,50,6,2,45,2,19
531,0281,1960046,37.5,7740,48,12,4,20,2,19
499,0280,1960158,41.66667,8600,48,9,3,52,1,19
499,0280,1960158,40.625,5590,32,6,2,52,1,19
499,0280,1960158,37.5,6450,40,6,2,42,1,19
499,0280,1960158,33.33333,5160,36,6,2,45,2,19
499,0280,1960158,40,6880,40,6,2,49,1,19
499,0280,1960158,75,15480,48,6,2,42,2,19
499,0280,1960158,31.25,6450,48,8,2,22,2,19
499,0280,1960158,42.5,7310,40,11,3,19,1,19
499,0280,1960158,13.84275,2500,42,3,1,83,1,19
499,0280,1960158,23.33333,3010,30,5,1,40,2,19
499,0280,1960158,66.66667,2580,9,6,2,33,1,19
499,0280,1960158,23.07032,8333,84,6,2,47,1,19
499,0280,1960158,41.52824,15000,84,9,3,42,2,19
499,0280,1960158,27.08333,5590,48,3,1,59,2,19
382,0281,1960163,45.45455,4300,22,9,3,60,2,19
382,0281,1960163,21.42857,3870,42,9,3,35,1,19
382,0281,1960163,30.55556,4730,36,9,3,53,1,19
382,0281,1960163,19.04762,5160,63,12,4,18,2,19
382,0281,1960163,50,2150,10,9,3,36,2,19
382,0281,1960163,75,1290,4,12,3,48,2,19
382,0281,1960163,100,8600,20,12,4,55,1,19
382,0281,1960163,33.33333,4730,33,11,3,45,1,19
382,0281,1960163,33.33333,3870,27,13,4,21,1,19
382,0281,1960163,50,2150,10,12,4,50,1,19
382,0281,1960163,50,2150,10,12,4,36,2,19
382,0281,1960163,50,2150,10,10,3,17,1,19
382,0281,1960163,125,21500,40,9,3,39,1,19
382,0281,1960163,22.85714,3440,35,17,4,30,1,19
382,0281,1960163,150,25800,40,9,3,28,1,19
382,0281,1960163,64.28571,7740,28,9,3,38,1,19
382,0281,1960163,35.71429,6450,42,9,3,32,1,19
382,0281,1960163,62.5,10750,40,13,4,55,1,19
382,0281,1960163,16.25,2795,40,4,1,35,1,19
382,0281,1960163,30.76923,5160,39,4,1,32,1,19
382,0281,1960163,34.09091,3225,22,9,3,39,2,19
382,0281,1960163,23.07692,3870,39,6,2,20,1,19
382,0281,1960163,26.19048,4730,42,12,3,29,1,19
382,0281,1960163,28.57143,4300,35,5,1,61,1,19
382,0281,1960163,50,10320,48,12,3,28,1,19
382,0281,1960163,50,3870,18,6,2,69,1,19
382,0281,1960163,11.42857,3440,70,6,2,65,2,19
382,0281,1960163,46.51163,8000,40,9,3,52,1,19
382,0281,1960163,57.14286,5160,21,6,2,56,2,19
240,0280,1960286,18.51852,4300,54,9,3,28,1,19
240,0280,1960286,15.11628,2600,40,3,1,43,2,19
240,0280,1960286,29.06977,6000,48,6,2,56,1,19
240,0280,1960286,24.91694,7500,70,6,2,54,1,19
240,0280,1960286,8.30565,3000,84,9,3,68,1,19
240,0280,1960286,20.37037,4730,54,0,1,64,1,19
240,0280,1960286,16.66667,2150,30,12,4,18,2,19
240,0280,1960286,33.22259,8000,56,3,1,70,1,19
240,0280,1960286,18.51852,4300,54,9,3,17,1,19
240,0280,1960286,30,7740,60,9,3,45,1,19
240,0280,1960286,33.22259,10000,70,9,3,68,1,19
240,0280,1960286,25.92593,6020,54,3,1,40,1,19
240,0280,1960286,19.37984,7000,84,9,3,45,1,19
240,0280,1960286,41.66667,8600,48,6,2,34,1,19
240,0280,1960286,38.88889,6020,36,0,1,70,1,19
240,0280,1960286,37.5,6450,40,6,2,46,1,19
240,0280,1960286,23.25581,3000,30,9,3,42,2,19
240,0280,1960286,59.52381,10750,42,4,1,44,1,19
240,0280,1960286,21.66667,5590,60,6,2,27,1,19
240,0280,1960286,27.77778,6450,54,5,1,26,1,19
240,0280,1960286,52.08333,10750,48,4,1,63,1,19
240,0280,1960286,33.33333,4300,30,9,3,36,2,19
240,0280,1960286,20.83333,4300,48,9,3,33,1,19
240,0280,1960286,27.77778,6450,54,10,3,48,1,19
240,0280,1960286,16.6113,3000,42,6,2,72,1,19
382,0280,1960262,9.68854,2333,56,6,2,63,1,19
382,0280,1960262,23.80952,4300,42,12,4,23,1,19
3961,0280,1960216,69.76744,12000,40,18,4,58,1,19
3961,0280,1960216,108.52713,14000,30,18,4,58,1,19
382,0280,1960262,55.37099,10000,42,9,3,53,1,19
382,0280,1960262,16.32653,3440,49,6,2,40,1,19
382,0280,1960262,15.50388,2000,30,9,3,37,2,19
382,0280,1960262,30.68605,7917,60,9,3,54,1,19
382,0280,1960262,31.00775,2000,15,12,4,26,2,19
382,0280,1960262,26.38889,8170,72,12,4,25,1,19
382,0280,1960262,4.15282,500,28,6,2,52,1,19
382,0280,1960262,4.74608,1000,49,3,1,77,1,19
382,0280,1960262,2.37304,500,49,6,2,44,1,19
382,0280,1960262,45,4644,24,6,2,29,1,19
382,0280,1960262,35,4515,30,3,1,57,1,19
382,0280,1960262,41.52824,7500,42,6,2,58,1,19
382,0280,1960262,19.37984,5000,60,6,2,55,1,19
382,0280,1960262,66.44518,10000,35,99,3,56,2,19
382,0280,1960262,2.76855,250,21,9,3,45,1,19
806,0280,1960132,25,5160,48,1,1,49,1,19
806,0280,1960132,30,5160,40,1,1,49,1,19
806,0280,1960132,25,5160,48,1,1,49,1,19
806,0280,1960132,37.5,5160,32,6,2,67,1,19
368,0280,1960130,14.53488,1000,16,9,3,43,1,19
806,0280,1960132,32.6087,6450,46,6,2,67,1,19
368,0280,1960130,42.60465,916,5,9,3,33,1,19
368,0280,1960130,8.72093,300,8,6,2,64,2,19
368,0280,1960130,8.30565,1500,42,6,2,20,1,19
806,0280,1960132,31.25,6450,48,9,3,34,1,19
806,0280,1960132,43.47826,8600,46,9,3,34,1,19
806,0280,1960132,30,7740,60,9,3,34,1,19
368,0280,1960130,14.88372,1600,25,9,3,40,1,19
368,0280,1960130,52.27273,9890,44,9,3,47,1,19
368,0280,1960130,11.90476,2150,42,12,3,41,1,19
368,0280,1960130,169.13319,16000,22,16,4,42,1,19
404,0281,1960497,66.66667,12900,45,6,2,28,1,19
404,0281,1960497,30,5160,40,4,1,59,1,19
404,0281,1960497,28.57143,4300,35,9,3,30,1,19
404,0281,1960497,125,6450,12,2,1,69,1,19
404,0281,1960497,37.5,5160,32,7,2,27,1,19
404,0281,1960497,39.86711,6000,35,6,2,34,1,19
404,0281,1960497,41.66667,8600,48,6,2,43,1,19
404,0281,1960497,69.76744,12000,40,12,4,30,1,19
404,0281,1960497,13.33333,1720,30,3,1,72,2,19
404,0281,1960497,37.5,3225,20,6,2,44,1,19
404,0281,1960497,29.06977,5000,40,4,1,57,1,19
404,0281,1960497,24.91694,9000,84,4,1,57,2,19
404,0281,1960497,31.39535,5400,40,9,3,31,1,19
404,0281,1960497,33.22259,10000,70,9,3,55,1,19
404,0281,1960497,20.83333,6450,72,9,3,60,2,19
404,0281,1960497,75,6450,20,9,3,30,1,19
404,0281,1960497,41.66667,8600,48,9,3,30,1,19
404,0281,1960497,110.74197,10000,21,9,3,21,2,19
265,0281,1960421,103.35917,24000,54,19,4,58,2,19
265,0281,1960421,62.5,10750,40,12,4,22,1,19
265,0281,1960421,71.42857,6450,21,10,3,19,2,19
265,0281,1960421,37.37542,9000,56,14,4,44,1,19
265,0281,1960421,31.14618,7500,56,10,3,21,1,19
265,0281,1960421,31.48148,7310,54,9,3,48,1,19
265,0281,1960421,28.57143,10320,84,10,3,55,1,19
265,0281,1960421,77.51938,12000,36,17,4,24,2,19
265,0281,1960421,36.43411,7050,45,10,3,36,2,19
265,0281,1960421,16.66667,5160,72,6,2,45,2,19
265,0281,1960421,23.80952,8600,84,6,2,42,2,19
265,0281,1960421,41.66667,8600,48,6,2,52,1,19
265,0281,1960421,38.75969,10000,60,6,2,52,1,19
265,0281,1960421,22.22222,3440,36,9,3,15,1,19
265,0281,1960421,20.83333,6450,72,3,1,50,1,19
265,0281,1960421,58.13953,5000,20,1,1,73,1,19
1769,0281,1960454,43.47826,8600,46,6,2,51,1,19
1769,0281,1960454,28.125,7740,64,6,2,51,1,19
1769,0281,1960454,37.5,7740,48,6,2,51,1,19
1769,0281,1960454,47.82609,9460,46,10,3,33,1,19
1769,0281,1960454,44.23077,9890,52,10,3,33,1,19
1769,0281,1960454,50,10320,48,12,4,30,1,19
1769,0281,1960454,32,6880,50,10,3,33,1,19
1769,0281,1960454,54.34783,10750,46,12,4,30,1,19
265,0281,1960421,50,860,4,11,3,24,1,19
1769,0281,1960454,52.08333,10750,48,12,4,30,1,19
265,0281,1960421,44.299,6667,35,9,3,41,1,19
265,0281,1960421,20,3440,40,9,3,33,1,19
265,0281,1960421,57.77778,11180,45,11,3,40,1,19
627,0281,1960005,41.66667,8600,48,9,3,26,1,19
627,0281,1960005,43.18182,8170,44,11,3,55,1,19
627,0281,1960005,47.5,9804,48,9,3,52,1,19
627,0281,1960005,45,7740,40,12,4,25,1,19
627,0281,1960005,32.55814,5600,40,11,3,38,1,19
627,0281,1960005,35.71429,4300,28,11,3,38,2,19
627,0281,1960005,55.55556,10750,45,9,3,50,1,19
627,0281,1960005,50,6450,30,9,3,50,2,19
627,0281,1960005,28.01895,6506,54,11,3,22,1,19
627,0281,1960005,31.81818,6020,44,6,2,53,1,19
627,0281,1960005,83.33333,4300,12,16,4,49,2,19
627,0281,1960005,32.55814,7000,50,11,3,46,1,19
627,0281,1960005,25,5160,48,12,3,45,1,19
627,0281,1960005,23.25581,4000,40,12,3,46,2,19
627,0281,1960005,50,8600,40,12,3,51,1,19
627,0281,1960005,57.5,9890,40,9,3,29,1,19
627,0281,1960005,62.5,10750,40,17,4,46,2,19
627,0281,1960005,83.72093,18000,50,16,4,39,1,19
627,0281,1960005,60,12900,50,16,4,31,2,19
627,0281,1960005,66.44518,12000,42,9,3,47,1,19
627,0281,1960005,193.79845,40000,48,15,4,57,1,19
627,0281,1960005,50,8600,40,9,3,21,1,19
627,0281,1960005,193.79845,10000,12,16,4,54,1,19
360,0280,1960209,15.55556,3010,45,6,2,49,1,19
360,0280,1960209,22.22222,1720,18,9,3,22,1,19
360,0280,1960209,7.14286,1290,42,9,3,18,1,19
360,0280,1960209,40,5160,30,8,2,51,1,19
360,0280,1960209,30,3870,30,2,1,59,1,19
360,0280,1960209,20,2150,25,6,2,56,1,19
360,0280,1960209,20.63469,4259,48,9,3,31,2,19
360,0280,1960209,33.33333,5160,36,9,3,33,1,19
360,0280,1960209,14.28571,1720,28,6,2,63,1,19
360,0280,1960209,14.28571,1720,28,9,3,30,1,19
360,0280,1960209,33.22259,4000,28,3,1,60,1,19
360,0280,1960209,21.42857,6450,70,9,3,33,1,19
360,0280,1960209,1395.34884,6000,1,6,2,55,1,19
360,0280,1960209,33.22259,6000,42,6,2,57,1,19
360,0280,1960209,20,4300,50,10,3,19,1,19
360,0280,1960209,7.14286,1290,42,6,2,41,1,19
360,0280,1960209,16.6113,3000,42,9,3,19,1,19
360,0280,1960209,12,1290,25,9,3,40,1,19
360,0280,1960209,49.83389,4500,21,6,2,45,1,19
360,0280,1960209,49.83389,4500,21,9,3,25,1,19
360,0280,1960209,19.37984,3000,36,6,2,55,1,19
360,0280,1960209,9.96678,3000,70,6,2,62,1,19
360,0280,1960209,31.14618,3750,28,6,2,58,1,19
360,0280,1960209,21,4515,50,9,3,26,1,19
190,0281,1960510,18.60465,3200,40,6,2,38,1,19
190,0281,1960510,23.25581,4000,40,3,1,36,1,19
190,0281,1960510,19.93355,3000,35,6,2,51,1,19
190,0281,1960510,11.90476,4300,84,6,2,55,1,19
190,0281,1960510,33.33333,3440,24,9,3,20,1,19
190,0281,1960510,18.51852,4300,54,11,3,20,2,19
190,0281,1960510,33.33333,4300,30,9,3,65,2,19
190,0281,1960510,50,5160,24,3,1,72,1,19
190,0281,1960510,10.71429,1290,28,18,4,62,1,19
190,0281,1960510,33.22259,5000,35,12,4,47,2,19
190,0281,1960510,47.61905,8600,42,9,3,32,1,19
190,0281,1960510,74.4186,8000,25,13,3,58,2,19
289,0381,2660746,110.299,16600,35,16,4,55,1,26
289,0381,2660746,12.5,3870,72,9,3,30,2,26
289,0381,2660746,16.66667,5160,72,9,3,56,1,26
289,0381,2660746,52.71318,6800,30,15,4,61,1,26
289,0381,2660746,29.34783,5805,46,9,3,51,2,26
289,0381,2660746,23.25581,6000,60,4,1,65,1,26
289,0381,2660746,28.57143,4300,35,9,3,56,2,26
289,0381,2660746,62.5,3225,12,9,3,27,2,26
289,0381,2660746,33.33333,8600,60,9,3,47,1,26
